,Year,value,indicator,Country Code,Country Name,Region,Income Group,Lending Type
269,2017,9854033.0,SP.POP.TOTL,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
270,2018,9939771.0,SP.POP.TOTL,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
271,2019,10024283.0,SP.POP.TOTL,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
272,2020,10093121.0,SP.POP.TOTL,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD
273,2000,298045.0,SP.POP.TOTL,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
274,2001,302618.0,SP.POP.TOTL,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
275,2002,307657.0,SP.POP.TOTL,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
276,2003,313123.0,SP.POP.TOTL,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
277,2004,318893.0,SP.POP.TOTL,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
278,2005,324848.0,SP.POP.TOTL,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
279,2006,331032.0,SP.POP.TOTL,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
280,2007,337387.0,SP.POP.TOTL,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
281,2008,343680.0,SP.POP.TOTL,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
282,2009,349600.0,SP.POP.TOTL,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
283,2010,354936.0,SP.POP.TOTL,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
284,2011,359583.0,SP.POP.TOTL,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
285,2012,363581.0,SP.POP.TOTL,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
286,2013,367162.0,SP.POP.TOTL,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
287,2014,370625.0,SP.POP.TOTL,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
288,2015,374200.0,SP.POP.TOTL,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
289,2016,377923.0,SP.POP.TOTL,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
290,2017,381749.0,SP.POP.TOTL,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
291,2018,385635.0,SP.POP.TOTL,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
292,2019,389486.0,SP.POP.TOTL,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
293,2020,393248.0,SP.POP.TOTL,BHS,"Bahamas, The",Latin America & Caribbean ,High income,Not classified
294,2000,664610.0,SP.POP.TOTL,BHR,Bahrain,Middle East & North Africa,High income,Not classified
295,2001,697550.0,SP.POP.TOTL,BHR,Bahrain,Middle East & North Africa,High income,Not classified
296,2002,735140.0,SP.POP.TOTL,BHR,Bahrain,Middle East & North Africa,High income,Not classified
297,2003,778708.0,SP.POP.TOTL,BHR,Bahrain,Middle East & North Africa,High income,Not classified
298,2004,829846.0,SP.POP.TOTL,BHR,Bahrain,Middle East & North Africa,High income,Not classified
299,2005,889157.0,SP.POP.TOTL,BHR,Bahrain,Middle East & North Africa,High income,Not classified
300,2006,958423.0,SP.POP.TOTL,BHR,Bahrain,Middle East & North Africa,High income,Not classified
301,2007,1035924.0,SP.POP.TOTL,BHR,Bahrain,Middle East & North Africa,High income,Not classified
302,2008,1114645.0,SP.POP.TOTL,BHR,Bahrain,Middle East & North Africa,High income,Not classified
303,2009,1185075.0,SP.POP.TOTL,BHR,Bahrain,Middle East & North Africa,High income,Not classified
304,2010,1240864.0,SP.POP.TOTL,BHR,Bahrain,Middle East & North Africa,High income,Not classified
305,2011,1278153.0,SP.POP.TOTL,BHR,Bahrain,Middle East & North Africa,High income,Not classified
306,2012,1299942.0,SP.POP.TOTL,BHR,Bahrain,Middle East & North Africa,High income,Not classified
307,2013,1315029.0,SP.POP.TOTL,BHR,Bahrain,Middle East & North Africa,High income,Not classified
308,2014,1336073.0,SP.POP.TOTL,BHR,Bahrain,Middle East & North Africa,High income,Not classified
309,2015,1371853.0,SP.POP.TOTL,BHR,Bahrain,Middle East & North Africa,High income,Not classified
310,2016,1425793.0,SP.POP.TOTL,BHR,Bahrain,Middle East & North Africa,High income,Not classified
311,2017,1494077.0,SP.POP.TOTL,BHR,Bahrain,Middle East & North Africa,High income,Not classified
312,2018,1569440.0,SP.POP.TOTL,BHR,Bahrain,Middle East & North Africa,High income,Not classified
313,2019,1641164.0,SP.POP.TOTL,BHR,Bahrain,Middle East & North Africa,High income,Not classified
314,2020,1701583.0,SP.POP.TOTL,BHR,Bahrain,Middle East & North Africa,High income,Not classified
315,2000,127657862.0,SP.POP.TOTL,BGD,Bangladesh,South Asia,Lower middle income,IDA
316,2001,130088709.0,SP.POP.TOTL,BGD,Bangladesh,South Asia,Lower middle income,IDA
317,2002,132478077.0,SP.POP.TOTL,BGD,Bangladesh,South Asia,Lower middle income,IDA
318,2003,134791598.0,SP.POP.TOTL,BGD,Bangladesh,South Asia,Lower middle income,IDA
319,2004,136986429.0,SP.POP.TOTL,BGD,Bangladesh,South Asia,Lower middle income,IDA
320,2005,139035505.0,SP.POP.TOTL,BGD,Bangladesh,South Asia,Lower middle income,IDA
321,2006,140921154.0,SP.POP.TOTL,BGD,Bangladesh,South Asia,Lower middle income,IDA
322,2007,142660381.0,SP.POP.TOTL,BGD,Bangladesh,South Asia,Lower middle income,IDA
323,2008,144304164.0,SP.POP.TOTL,BGD,Bangladesh,South Asia,Lower middle income,IDA
324,2009,145924795.0,SP.POP.TOTL,BGD,Bangladesh,South Asia,Lower middle income,IDA
325,2010,147575433.0,SP.POP.TOTL,BGD,Bangladesh,South Asia,Lower middle income,IDA
326,2011,149273134.0,SP.POP.TOTL,BGD,Bangladesh,South Asia,Lower middle income,IDA
327,2012,151005733.0,SP.POP.TOTL,BGD,Bangladesh,South Asia,Lower middle income,IDA
328,2013,152761413.0,SP.POP.TOTL,BGD,Bangladesh,South Asia,Lower middle income,IDA
329,2014,154517385.0,SP.POP.TOTL,BGD,Bangladesh,South Asia,Lower middle income,IDA
330,2015,156256287.0,SP.POP.TOTL,BGD,Bangladesh,South Asia,Lower middle income,IDA
331,2016,157977151.0,SP.POP.TOTL,BGD,Bangladesh,South Asia,Lower middle income,IDA
332,2017,159685421.0,SP.POP.TOTL,BGD,Bangladesh,South Asia,Lower middle income,IDA
333,2018,161376713.0,SP.POP.TOTL,BGD,Bangladesh,South Asia,Lower middle income,IDA
334,2019,163046173.0,SP.POP.TOTL,BGD,Bangladesh,South Asia,Lower middle income,IDA
335,2020,164689383.0,SP.POP.TOTL,BGD,Bangladesh,South Asia,Lower middle income,IDA
336,2000,271511.0,SP.POP.TOTL,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
337,2001,272494.0,SP.POP.TOTL,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
338,2002,273423.0,SP.POP.TOTL,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
339,2003,274331.0,SP.POP.TOTL,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
340,2004,275283.0,SP.POP.TOTL,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
341,2005,276320.0,SP.POP.TOTL,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
342,2006,277475.0,SP.POP.TOTL,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
343,2007,278701.0,SP.POP.TOTL,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
344,2008,279946.0,SP.POP.TOTL,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
345,2009,281107.0,SP.POP.TOTL,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
346,2010,282131.0,SP.POP.TOTL,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
347,2011,282987.0,SP.POP.TOTL,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
348,2012,283698.0,SP.POP.TOTL,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
349,2013,284294.0,SP.POP.TOTL,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
350,2014,284825.0,SP.POP.TOTL,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
351,2015,285327.0,SP.POP.TOTL,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
352,2016,285798.0,SP.POP.TOTL,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
353,2017,286229.0,SP.POP.TOTL,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
354,2018,286640.0,SP.POP.TOTL,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
355,2019,287021.0,SP.POP.TOTL,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
356,2020,287371.0,SP.POP.TOTL,BRB,Barbados,Latin America & Caribbean ,High income,Not classified
357,2000,9979610.0,SP.POP.TOTL,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
358,2001,9928549.0,SP.POP.TOTL,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
359,2002,9865548.0,SP.POP.TOTL,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
360,2003,9796749.0,SP.POP.TOTL,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
361,2004,9730146.0,SP.POP.TOTL,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
362,2005,9663915.0,SP.POP.TOTL,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
363,2006,9604924.0,SP.POP.TOTL,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
364,2007,9560953.0,SP.POP.TOTL,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
365,2008,9527985.0,SP.POP.TOTL,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
366,2009,9504583.0,SP.POP.TOTL,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
367,2010,9483836.0,SP.POP.TOTL,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
368,2011,9461643.0,SP.POP.TOTL,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
369,2012,9446836.0,SP.POP.TOTL,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
370,2013,9443211.0,SP.POP.TOTL,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
371,2014,9448515.0,SP.POP.TOTL,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
372,2015,9461076.0,SP.POP.TOTL,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
373,2016,9469379.0,SP.POP.TOTL,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
374,2017,9458989.0,SP.POP.TOTL,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
375,2018,9438785.0,SP.POP.TOTL,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
376,2019,9419758.0,SP.POP.TOTL,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
377,2020,9379952.0,SP.POP.TOTL,BLR,Belarus,Europe & Central Asia,Upper middle income,IBRD
378,2000,10251250.0,SP.POP.TOTL,BEL,Belgium,Europe & Central Asia,High income,Not classified
379,2001,10286570.0,SP.POP.TOTL,BEL,Belgium,Europe & Central Asia,High income,Not classified
380,2002,10332785.0,SP.POP.TOTL,BEL,Belgium,Europe & Central Asia,High income,Not classified
381,2003,10376133.0,SP.POP.TOTL,BEL,Belgium,Europe & Central Asia,High income,Not classified
382,2004,10421137.0,SP.POP.TOTL,BEL,Belgium,Europe & Central Asia,High income,Not classified
383,2005,10478617.0,SP.POP.TOTL,BEL,Belgium,Europe & Central Asia,High income,Not classified
384,2006,10547958.0,SP.POP.TOTL,BEL,Belgium,Europe & Central Asia,High income,Not classified
385,2007,10625700.0,SP.POP.TOTL,BEL,Belgium,Europe & Central Asia,High income,Not classified
386,2008,10709973.0,SP.POP.TOTL,BEL,Belgium,Europe & Central Asia,High income,Not classified
387,2009,10796493.0,SP.POP.TOTL,BEL,Belgium,Europe & Central Asia,High income,Not classified
388,2010,10895586.0,SP.POP.TOTL,BEL,Belgium,Europe & Central Asia,High income,Not classified
389,2011,11038264.0,SP.POP.TOTL,BEL,Belgium,Europe & Central Asia,High income,Not classified
390,2012,11106932.0,SP.POP.TOTL,BEL,Belgium,Europe & Central Asia,High income,Not classified
391,2013,11159407.0,SP.POP.TOTL,BEL,Belgium,Europe & Central Asia,High income,Not classified
392,2014,11209057.0,SP.POP.TOTL,BEL,Belgium,Europe & Central Asia,High income,Not classified
393,2015,11274196.0,SP.POP.TOTL,BEL,Belgium,Europe & Central Asia,High income,Not classified
394,2016,11331422.0,SP.POP.TOTL,BEL,Belgium,Europe & Central Asia,High income,Not classified
395,2017,11375158.0,SP.POP.TOTL,BEL,Belgium,Europe & Central Asia,High income,Not classified
396,2018,11427054.0,SP.POP.TOTL,BEL,Belgium,Europe & Central Asia,High income,Not classified
397,2019,11488980.0,SP.POP.TOTL,BEL,Belgium,Europe & Central Asia,High income,Not classified
398,2020,11555997.0,SP.POP.TOTL,BEL,Belgium,Europe & Central Asia,High income,Not classified
399,2000,247310.0,SP.POP.TOTL,BLZ,Belize,Latin America & Caribbean ,Lower middle income,IBRD
400,2001,255068.0,SP.POP.TOTL,BLZ,Belize,Latin America & Caribbean ,Lower middle income,IBRD
401,2002,262387.0,SP.POP.TOTL,BLZ,Belize,Latin America & Caribbean ,Lower middle income,IBRD
402,2003,269428.0,SP.POP.TOTL,BLZ,Belize,Latin America & Caribbean ,Lower middle income,IBRD
403,2004,276516.0,SP.POP.TOTL,BLZ,Belize,Latin America & Caribbean ,Lower middle income,IBRD
404,2005,283798.0,SP.POP.TOTL,BLZ,Belize,Latin America & Caribbean ,Lower middle income,IBRD
405,2006,291338.0,SP.POP.TOTL,BLZ,Belize,Latin America & Caribbean ,Lower middle income,IBRD
406,2007,299031.0,SP.POP.TOTL,BLZ,Belize,Latin America & Caribbean ,Lower middle income,IBRD
407,2008,306822.0,SP.POP.TOTL,BLZ,Belize,Latin America & Caribbean ,Lower middle income,IBRD
408,2009,314655.0,SP.POP.TOTL,BLZ,Belize,Latin America & Caribbean ,Lower middle income,IBRD
409,2010,322465.0,SP.POP.TOTL,BLZ,Belize,Latin America & Caribbean ,Lower middle income,IBRD
410,2011,330236.0,SP.POP.TOTL,BLZ,Belize,Latin America & Caribbean ,Lower middle income,IBRD
411,2012,338001.0,SP.POP.TOTL,BLZ,Belize,Latin America & Caribbean ,Lower middle income,IBRD
412,2013,345707.0,SP.POP.TOTL,BLZ,Belize,Latin America & Caribbean ,Lower middle income,IBRD
413,2014,353366.0,SP.POP.TOTL,BLZ,Belize,Latin America & Caribbean ,Lower middle income,IBRD
414,2015,360926.0,SP.POP.TOTL,BLZ,Belize,Latin America & Caribbean ,Lower middle income,IBRD
415,2016,368399.0,SP.POP.TOTL,BLZ,Belize,Latin America & Caribbean ,Lower middle income,IBRD
416,2017,375775.0,SP.POP.TOTL,BLZ,Belize,Latin America & Caribbean ,Lower middle income,IBRD
417,2018,383071.0,SP.POP.TOTL,BLZ,Belize,Latin America & Caribbean ,Lower middle income,IBRD
418,2019,390351.0,SP.POP.TOTL,BLZ,Belize,Latin America & Caribbean ,Lower middle income,IBRD
419,2020,397621.0,SP.POP.TOTL,BLZ,Belize,Latin America & Caribbean ,Lower middle income,IBRD
420,2000,6865946.0,SP.POP.TOTL,BEN,Benin,Sub-Saharan Africa ,Lower middle income,IDA
421,2001,7076728.0,SP.POP.TOTL,BEN,Benin,Sub-Saharan Africa ,Lower middle income,IDA
422,2002,7295400.0,SP.POP.TOTL,BEN,Benin,Sub-Saharan Africa ,Lower middle income,IDA
423,2003,7520556.0,SP.POP.TOTL,BEN,Benin,Sub-Saharan Africa ,Lower middle income,IDA
424,2004,7750003.0,SP.POP.TOTL,BEN,Benin,Sub-Saharan Africa ,Lower middle income,IDA
425,2005,7982223.0,SP.POP.TOTL,BEN,Benin,Sub-Saharan Africa ,Lower middle income,IDA
426,2006,8216893.0,SP.POP.TOTL,BEN,Benin,Sub-Saharan Africa ,Lower middle income,IDA
427,2007,8454790.0,SP.POP.TOTL,BEN,Benin,Sub-Saharan Africa ,Lower middle income,IDA
428,2008,8696915.0,SP.POP.TOTL,BEN,Benin,Sub-Saharan Africa ,Lower middle income,IDA
429,2009,8944713.0,SP.POP.TOTL,BEN,Benin,Sub-Saharan Africa ,Lower middle income,IDA
430,2010,9199254.0,SP.POP.TOTL,BEN,Benin,Sub-Saharan Africa ,Lower middle income,IDA
431,2011,9460829.0,SP.POP.TOTL,BEN,Benin,Sub-Saharan Africa ,Lower middle income,IDA
432,2012,9729254.0,SP.POP.TOTL,BEN,Benin,Sub-Saharan Africa ,Lower middle income,IDA
433,2013,10004594.0,SP.POP.TOTL,BEN,Benin,Sub-Saharan Africa ,Lower middle income,IDA
434,2014,10286839.0,SP.POP.TOTL,BEN,Benin,Sub-Saharan Africa ,Lower middle income,IDA
435,2015,10575962.0,SP.POP.TOTL,BEN,Benin,Sub-Saharan Africa ,Lower middle income,IDA
436,2016,10872072.0,SP.POP.TOTL,BEN,Benin,Sub-Saharan Africa ,Lower middle income,IDA
437,2017,11175192.0,SP.POP.TOTL,BEN,Benin,Sub-Saharan Africa ,Lower middle income,IDA
438,2018,11485035.0,SP.POP.TOTL,BEN,Benin,Sub-Saharan Africa ,Lower middle income,IDA
439,2019,11801151.0,SP.POP.TOTL,BEN,Benin,Sub-Saharan Africa ,Lower middle income,IDA
440,2020,12123198.0,SP.POP.TOTL,BEN,Benin,Sub-Saharan Africa ,Lower middle income,IDA
441,2000,61833.0,SP.POP.TOTL,BMU,Bermuda,North America,High income,Not classified
442,2001,62504.0,SP.POP.TOTL,BMU,Bermuda,North America,High income,Not classified
443,2002,62912.0,SP.POP.TOTL,BMU,Bermuda,North America,High income,Not classified
444,2003,63325.0,SP.POP.TOTL,BMU,Bermuda,North America,High income,Not classified
445,2004,63740.0,SP.POP.TOTL,BMU,Bermuda,North America,High income,Not classified
446,2005,64154.0,SP.POP.TOTL,BMU,Bermuda,North America,High income,Not classified
447,2006,64523.0,SP.POP.TOTL,BMU,Bermuda,North America,High income,Not classified
448,2007,64888.0,SP.POP.TOTL,BMU,Bermuda,North America,High income,Not classified
449,2008,65273.0,SP.POP.TOTL,BMU,Bermuda,North America,High income,Not classified
450,2009,65636.0,SP.POP.TOTL,BMU,Bermuda,North America,High income,Not classified
451,2010,65124.0,SP.POP.TOTL,BMU,Bermuda,North America,High income,Not classified
452,2011,64564.0,SP.POP.TOTL,BMU,Bermuda,North America,High income,Not classified
453,2012,64798.0,SP.POP.TOTL,BMU,Bermuda,North America,High income,Not classified
454,2013,65001.0,SP.POP.TOTL,BMU,Bermuda,North America,High income,Not classified
455,2014,65138.0,SP.POP.TOTL,BMU,Bermuda,North America,High income,Not classified
456,2015,65237.0,SP.POP.TOTL,BMU,Bermuda,North America,High income,Not classified
457,2016,64554.0,SP.POP.TOTL,BMU,Bermuda,North America,High income,Not classified
458,2017,63873.0,SP.POP.TOTL,BMU,Bermuda,North America,High income,Not classified
459,2018,63919.0,SP.POP.TOTL,BMU,Bermuda,North America,High income,Not classified
460,2019,63913.0,SP.POP.TOTL,BMU,Bermuda,North America,High income,Not classified
461,2020,63903.0,SP.POP.TOTL,BMU,Bermuda,North America,High income,Not classified
462,2000,591014.0,SP.POP.TOTL,BTN,Bhutan,South Asia,Lower middle income,IDA
463,2001,603643.0,SP.POP.TOTL,BTN,Bhutan,South Asia,Lower middle income,IDA
464,2002,616025.0,SP.POP.TOTL,BTN,Bhutan,South Asia,Lower middle income,IDA
465,2003,627840.0,SP.POP.TOTL,BTN,Bhutan,South Asia,Lower middle income,IDA
466,2004,638809.0,SP.POP.TOTL,BTN,Bhutan,South Asia,Lower middle income,IDA
467,2005,648744.0,SP.POP.TOTL,BTN,Bhutan,South Asia,Lower middle income,IDA
468,2006,657404.0,SP.POP.TOTL,BTN,Bhutan,South Asia,Lower middle income,IDA
469,2007,664873.0,SP.POP.TOTL,BTN,Bhutan,South Asia,Lower middle income,IDA
470,2008,671611.0,SP.POP.TOTL,BTN,Bhutan,South Asia,Lower middle income,IDA
471,2009,678329.0,SP.POP.TOTL,BTN,Bhutan,South Asia,Lower middle income,IDA
472,2010,685502.0,SP.POP.TOTL,BTN,Bhutan,South Asia,Lower middle income,IDA
473,2011,693297.0,SP.POP.TOTL,BTN,Bhutan,South Asia,Lower middle income,IDA
474,2012,701582.0,SP.POP.TOTL,BTN,Bhutan,South Asia,Lower middle income,IDA
475,2013,710235.0,SP.POP.TOTL,BTN,Bhutan,South Asia,Lower middle income,IDA
476,2014,719053.0,SP.POP.TOTL,BTN,Bhutan,South Asia,Lower middle income,IDA
477,2015,727885.0,SP.POP.TOTL,BTN,Bhutan,South Asia,Lower middle income,IDA
478,2016,736706.0,SP.POP.TOTL,BTN,Bhutan,South Asia,Lower middle income,IDA
479,2017,745563.0,SP.POP.TOTL,BTN,Bhutan,South Asia,Lower middle income,IDA
480,2018,754396.0,SP.POP.TOTL,BTN,Bhutan,South Asia,Lower middle income,IDA
481,2019,763094.0,SP.POP.TOTL,BTN,Bhutan,South Asia,Lower middle income,IDA
482,2020,771612.0,SP.POP.TOTL,BTN,Bhutan,South Asia,Lower middle income,IDA
483,2000,8418270.0,SP.POP.TOTL,BOL,Bolivia,Latin America & Caribbean ,Lower middle income,IBRD
484,2001,8580244.0,SP.POP.TOTL,BOL,Bolivia,Latin America & Caribbean ,Lower middle income,IBRD
485,2002,8742822.0,SP.POP.TOTL,BOL,Bolivia,Latin America & Caribbean ,Lower middle income,IBRD
486,2003,8905820.0,SP.POP.TOTL,BOL,Bolivia,Latin America & Caribbean ,Lower middle income,IBRD
487,2004,9069044.0,SP.POP.TOTL,BOL,Bolivia,Latin America & Caribbean ,Lower middle income,IBRD
488,2005,9232301.0,SP.POP.TOTL,BOL,Bolivia,Latin America & Caribbean ,Lower middle income,IBRD
489,2006,9395449.0,SP.POP.TOTL,BOL,Bolivia,Latin America & Caribbean ,Lower middle income,IBRD
490,2007,9558438.0,SP.POP.TOTL,BOL,Bolivia,Latin America & Caribbean ,Lower middle income,IBRD
491,2008,9721457.0,SP.POP.TOTL,BOL,Bolivia,Latin America & Caribbean ,Lower middle income,IBRD
492,2009,9884790.0,SP.POP.TOTL,BOL,Bolivia,Latin America & Caribbean ,Lower middle income,IBRD
493,2010,10048597.0,SP.POP.TOTL,BOL,Bolivia,Latin America & Caribbean ,Lower middle income,IBRD
